31684,3119,2896,2022-05-23,202205231110,3191,3192,93.22.134.194,b55e46e346bc4725be9b44aeaaaf0b22,3250,20152,1,0,0,186,b55e46e346bc4725be9b44aeaaaf0b22P0,1,1164,1653279037,U5c947b649fc249e9a0449b337d109c24,0
31664,3119,2059,2022-05-23,202205231110,3191,3192,99.43.65.133,a0cf60c2908c4ae59e50d35583b44e24,3273,19790,1,0,0,1163,a0cf60c2908c4ae59e50d35583b44e24P0,1,809,1653279037,U3fc83cfb908342c5b1446f8866a4e311,0
29479,3119,2991,2022-05-23,202205231111,3191,3192,172.98.242.98,c7d8527437d74b278c13c99923d1a9bd,3273,19536,1,0,2325,0,c7d8527437d74b278c13c99923d1a9bdP0,0,1243,1653279060,Uff346bb48ced4df7ba4b36c4da6a1307,1
31682,3119,2896,2022-05-23,202205231111,3191,3192,2a02:8440:6340:945e:4ca:eb5c:5610:9faa,c4b38c6ae0e5494fb4f14fadf1000036,3250,19505,1,0,0,186,c4b38c6ae0e5494fb4f14fadf1000036P0,1,1164,1653279082,U1855a02c34374f39a20ab71484f64678,0
31678,3119,2896,2022-05-23,202205231111,3191,3192,93.23.198.169,6660c27a4e9b458d803ecf4bbed69bfd,3250,19507,1,0,0,186,6660c27a4e9b458d803ecf4bbed69bfdP0,1,1164,1653279082,U63e20033d68e4dfdb2ef023515c55205,0
31675,3119,2896,2022-05-23,202205231111,3191,3192,2a01:cb05:825a:d400:45b8:18ee:424:a95,6a87cf7230cb4f69a01ac994d66b81f7,3250,19507,1,0,0,186,6a87cf7230cb4f69a01ac994d66b81f7P0,1,1164,1653279103,Uc7b0a811bf5b476d88e9dcb936ff56a3,0
29477,3119,2991,2022-05-23,202205231111,3191,3192,69.162.253.90,e1c8d3fdfc2241979805c657bb52c992,3273,19808,1,0,2325,0,e1c8d3fdfc2241979805c657bb52c992P0,0,857,1653279103,Ua0cbc5df3e704a27be35042871ebb0ba,1
31682,3119,2896,2022-05-23,202205231111,3191,3192,93.22.134.194,340bc45ba396484ba995d8079395acb3,3250,20152,1,0,0,186,340bc45ba396484ba995d8079395acb3P0,1,1164,1653279104,U5c947b649fc249e9a0449b337d109c24,0
29478,3119,2991,2022-05-23,202205231111,3191,3192,2607:fb90:9483:8fb9:4f0f:5616:ecf2:7624,3da959b6a6d646f093b3b429285839fc,3273,19557,1,0,2325,0,3da959b6a6d646f093b3b429285839fcP0,0,857,1653279104,U7c245f3dfe724a45899cd221e9699ad8,1
27134,3120,2467,2022-05-23,202205231112,3191,3205,93.6.9.234,bf1135496aad41a4be51a4f5b6a25100,3250,19505,1,0,0,186,bf1135496aad41a4be51a4f5b6a25100P0,1,1164,1653279170,U4a7753d310ed49439211de612bbac0c4,0
31684,3119,2896,2022-05-23,202205231113,3191,3192,5.48.13.250,30567b220e154db49385abb470528248,3250,19509,1,0,0,186,30567b220e154db49385abb470528248P0,1,1164,1653279214,U219a2107285c4c40884e819d9866125a,0
31678,3119,2896,2022-05-23,202205231113,3191,3192,2a01:cb14:831a:1d00:2d:e325:88ee:8744,7274a8f5da5444688d3aeed4c0203fed,3250,19507,1,0,0,186,7274a8f5da5444688d3aeed4c0203fedP0,1,1164,1653279214,U003f533887264852bf339dd04e5775f0,0
27134,3120,2467,2022-05-23,202205231113,3191,3205,2a04:cec0:13ea:c4e3:3852:ae73:37c9:4a76,3da0c2e28cbb48599ee5f1cc9d50c0f4,3250,19505,1,0,0,186,3da0c2e28cbb48599ee5f1cc9d50c0f4P0,1,1164,1653279214,Uc5abaa676c504893b2aeeba4936f960b,0
18162,3119,2059,2022-05-23,202205231113,3191,3192,2607:fb90:39ab:d5bd:ac39:6677:4ff3:ab28,9028eec563054780abc24592cb4d6e81,3273,19557,1,0,0,1163,9028eec563054780abc24592cb4d6e81P0,1,809,1653279235,U11c5802d32474ca6b2747678d88f1729,0
31687,3124,1784,2022-05-23,202205231113,3187,3188,2a01:e0a:1ad:c590:41b4:a16:f07b:5f2a,cc745c1ca9014c8e92e6653d6e912c68,3250,19506,1,0,0,581,cc745c1ca9014c8e92e6653d6e912c68P0,1,781,1653279235,Ubede0809436849b7837ebc95bbde662e,0
31665,3120,2059,2022-05-23,202205231113,3191,3205,2603:7000:3b00:c243:e4ab:f7b2:239f:e025,2650ee3d09814302be148abb7db29bdd,3273,19798,1,0,0,1163,2650ee3d09814302be148abb7db29bddP0,1,809,1653279235,U299a2add0bfb407f9338a008a6fe5878,0
31657,3119,2059,2022-05-23,202205231113,3191,3205,162.251.61.62,27d5027df2f142ffa076215f76ed9de8,3273,19790,1,0,0,1163,27d5027df2f142ffa076215f76ed9de8P0,1,809,1653279235,Uce2f62187453484a9e11886aebdd654c,0
31684,3119,2896,2022-05-23,202205231113,3191,3192,2001:861:388a:ccc0:91ea:c6fb:d46c:2d1c,192c0543501f4e91b477440cd656a2af,3250,19505,1,0,0,186,192c0543501f4e91b477440cd656a2afP0,1,1164,1653279236,Ud463a52d91a6458895bd5ff6054b75b4,0
31675,3119,2896,2022-05-23,202205231114,3191,3192,77.204.26.118,554aed29ac15448bbbd28da42171a5f1,3250,19510,1,0,0,186,554aed29ac15448bbbd28da42171a5f1P0,1,1164,1653279269,U715f8eaff24e476db2b69dc9762f37a8,0
31675,3119,2896,2022-05-23,202205231114,3191,3192,2a01:e34:ee50:7510:bd8f:9274:bf22:550f,d3815236d89d40aa94f26242b14ab163,3250,19506,1,0,0,186,d3815236d89d40aa94f26242b14ab163P0,1,1164,1653279269,Uf729c76c72054a77a356768d45002743,0
31664,3120,2059,2022-05-23,202205231116,3191,3205,75.117.89.193,30a5ac08a4e045b9866162c7bb3408da,3273,19792,1,0,0,1163,30a5ac08a4e045b9866162c7bb3408daP0,1,809,1653279371,U0838fb072f174cbf8a46116cb599db68,0
29478,3120,2991,2022-05-23,202205231116,3191,3205,2602:4b:a3a1:5f00:5ab:bde9:34a8:4aba,2af5656bcec44b909afd59ec9dd338c1,3273,19707,1,0,2325,0,2af5656bcec44b909afd59ec9dd338c1P0,0,857,1653279415,Ufeb7fd4c8b4047ad90129994a43b5c95,1
27134,3120,2467,2022-05-23,202205231118,3191,3205,2a01:cb18:8a6:1100:3000:7c45:f0cf:b3c4,1094df8bcd7d4619a8527250a1f26997,3250,19507,1,0,0,186,1094df8bcd7d4619a8527250a1f26997P0,1,1164,1653279502,U68767b98c5eb460c9ac23b1be0ba6145,0
20742,3124,1784,2022-05-23,202205231118,3187,3188,2a01:e0a:1ad:c590:41b4:a16:f07b:5f2a,fc9f3c329e1d47d591530535e3ec381c,3250,19506,1,3,0,581,fc9f3c329e1d47d591530535e3ec381cP3,1,781,1653279502,Ubede0809436849b7837ebc95bbde662e,0
29484,3118,2991,2022-05-23,202205231118,3191,3192,2601:247:4301:5e80:45eb:2c62:40e8:1ab6,81dcb5f772aa4dab90a5cce962661e29,3273,19807,1,0,2325,0,81dcb5f772aa4dab90a5cce962661e29P0,0,1243,1653279504,Udb6ee60c167745f69b8c9bb5c0a2266b,1
31678,3119,2896,2022-05-23,202205231119,3191,3192,2a01:e34:ec18:5680:d5c5:584e:f043:68dc,f200807a98f941f38d7ec3a7a0dd0014,3250,19506,1,0,0,186,f200807a98f941f38d7ec3a7a0dd0014P0,1,1164,1653279569,U17c0a8a144b84704b6cd8a872ad6806b,0
31675,3119,2896,2022-05-23,202205231119,3191,3192,109.29.8.217,1625ba4a531f4b6ea7a1eb7f279fb389,3250,19505,1,0,0,186,1625ba4a531f4b6ea7a1eb7f279fb389P0,1,1164,1653279590,Uac1f944cb36d402b803df673c4e03eb6,0
29483,3119,2991,2022-05-23,202205231119,3191,3192,172.56.31.173,6ba192dd792841358a26a913ae7f8657,3273,19795,1,0,2325,0,6ba192dd792841358a26a913ae7f8657P0,0,857,1653279591,U2fef1ed9f4c94c8ab148de60223855b2,1
31678,3119,2896,2022-05-23,202205231119,3191,3192,2a01:e34:edb9:1720:60ab:55fb:b073:e283,408a09c963464ddea734daa52df88589,3250,19506,1,0,0,186,408a09c963464ddea734daa52df88589P0,1,1164,1653279592,Uf13352956d9740659ef7c2f67152b522,0
31678,3119,2896,2022-05-23,202205231119,3191,3192,77.204.147.173,72d4d0be04424e30b4e60e54f3757748,3250,19505,1,0,0,186,72d4d0be04424e30b4e60e54f3757748P0,1,1164,1653279592,U4a803980f6c841e9b702b8ed30360be6,0
29477,3119,2991,2022-05-23,202205231119,3191,3192,173.68.168.192,d7f6956a38914b6288b7ce9023abb16e,3273,19548,1,0,2325,0,d7f6956a38914b6288b7ce9023abb16eP0,0,857,1653279592,U3719787ae9244a7d96f4984aede4a88a,1
31664,3120,2059,2022-05-23,202205231120,3191,3205,2607:fb90:6420:37f7:95d4:e7e5:1054:7e14,9663dc63e9c24e67aef4f9ad82f3de53,3273,19557,1,0,0,1163,9663dc63e9c24e67aef4f9ad82f3de53P0,1,809,1653279615,U340a25be1f6f49d785fa03b46a3b64c3,0
30178,3118,2059,2022-05-23,202205231120,3191,3192,2600:1702:4680:f10:78aa:2c73:1546:852f,699ee90c2bf84eacbd530d0a2cdfc79b,3273,19557,1,0,0,1163,699ee90c2bf84eacbd530d0a2cdfc79bP0,1,809,1653279615,U2b010a003d8840cc86d5d211c897aba8,0
27228,3120,2467,2022-05-23,202205231120,3191,3205,2a02:8428:83a3:4d01:7867:c6b9:e190:f6c0,16c76fef6345472b92fc469972a24346,3250,19505,1,0,0,186,16c76fef6345472b92fc469972a24346P0,1,1164,1653279636,U2525954b67ae484c8c1d0d8eaf938e7c,0
31682,3119,2896,2022-05-23,202205231120,3191,3192,2a04:cec0:10ff:7857:0:67:9906:6d01,11cf0ae27f4e47e58ee232adbc99eb61,3250,19505,1,0,0,186,11cf0ae27f4e47e58ee232adbc99eb61P0,1,1164,1653279636,U379ba2eba5814377b700c7c76156e76c,0
31678,3119,2896,2022-05-23,202205231121,3191,3192,2001:861:51c0:dfa0:78cf:603d:b867:dabb,9b97952abbb54f4cabb438adbee6865c,3250,19505,1,0,0,186,9b97952abbb54f4cabb438adbee6865cP0,1,1164,1653279660,U219a2107285c4c40884e819d9866125a,0
31663,3120,2059,2022-05-23,202205231121,3191,3205,47.188.158.90,a745993a125f490d9e6825ff79d0b9fc,3273,19536,1,0,0,1163,a745993a125f490d9e6825ff79d0b9fcP0,1,809,1653279680,U1d270d2b30204180a1d67b8a50428e16,0
31678,3119,2896,2022-05-23,202205231122,3191,3192,2a01:e0a:ff:d130:2447:a9f7:1062:8cb6,3e27333e508e42c3891e8bf1dc8a6c0c,3250,19506,1,0,0,186,3e27333e508e42c3891e8bf1dc8a6c0cP0,1,1164,1653279724,U545c048731594d48ae3efced4bffa736,0
31678,3119,2896,2022-05-23,202205231122,3191,3192,77.204.106.204,2eb2f41a866448709ab7f57dcb98f3a8,3250,22782,1,0,0,186,2eb2f41a866448709ab7f57dcb98f3a8P0,1,1164,1653279724,U390d4c6bb32a4ba39eb3de2f94cd1924,0
31675,3119,2896,2022-05-23,202205231122,3191,3192,2a01:cb08:1b9:7000:b472:605b:6948:a702,8d563dfb3b9a4b6cb97dfce2cb340d21,3250,19507,1,0,0,186,8d563dfb3b9a4b6cb97dfce2cb340d21P0,1,1164,1653279726,U0765a732b5984b1a85c7c2b1e5cfee2e,0
31703,3120,2467,2022-05-23,202205231122,3191,3205,2a01:e34:eca1:cdc0:98e2:8124:3d0:7b0,96c62d4c904945f2905f737853118438,3250,19506,1,0,0,186,96c62d4c904945f2905f737853118438P0,1,1164,1653279748,U123c5366f83e4dffa5c704365b63143b,0
31684,3119,2896,2022-05-23,202205231123,3191,3192,2a04:cec0:1073:364f:6b0b:5c7f:16c7:35c4,3662eb279d9e4e87a954457860faf8c9,3250,19505,1,0,0,186,3662eb279d9e4e87a954457860faf8c9P0,1,1164,1653279814,U7075e908683049088230da33ea9cde33,0
31684,3119,2896,2022-05-23,202205231124,3191,3192,2a01:cb00:473:7a00:b548:edd4:dcad:719,f975488ae0b74bf4840b93a91bb66790,3250,19507,1,0,0,186,f975488ae0b74bf4840b93a91bb66790P0,1,1164,1653279859,Ub4a3739e7593495c9cfb047bd2525dbc,0
31019,3119,3028,2022-05-23,202205231125,3187,3188,2001:18c0:a84:5800:14fa:5e73:9557:c387,ede76b5769c84358bec1a47f8cc8132f,3274,19822,1,3,0,465,ede76b5769c84358bec1a47f8cc8132fP3,1,781,1653279947,U795dc5db4fb340d09634a02a3413d559,0
18162,3119,2059,2022-05-23,202205231126,3191,3192,136.32.243.194,f1fa652867ca4209bbb911859a57c033,3273,19536,1,0,0,1163,f1fa652867ca4209bbb911859a57c033P0,1,809,1653279969,Ud4326d84d770426287e57c6491cca199,0
31665,3120,2059,2022-05-23,202205231126,3191,3205,2601:4c3:8100:e030:356b:602a:2bfb:6988,3a6d8a8336f849fa8da8d0eeb7d3cf2e,3273,19807,1,0,0,1163,3a6d8a8336f849fa8da8d0eeb7d3cf2eP0,1,809,1653279970,U88245a3ce19d4732a01a4d04524e251f,0
29485,3119,2991,2022-05-23,202205231126,3191,3192,104.8.152.35,6333162439214563a583cfc44e40c116,3273,19790,1,0,2325,0,6333162439214563a583cfc44e40c116P0,0,1243,1653280014,U04ada27a01784226bb3071c7b4985bcd,1
27228,3120,2467,2022-05-23,202205231127,3191,3205,93.6.178.30,d4e719221d35430da98b0f063e04c246,3250,19505,1,0,0,186,d4e719221d35430da98b0f063e04c246P0,1,1164,1653280036,Ue044ede7c8e448b2b4d9eff0305a9ea3,0
31684,3119,2896,2022-05-23,202205231128,3191,3192,92.184.100.160,18f90c2088f8421e848847b0134defad,3250,19507,1,0,0,186,18f90c2088f8421e848847b0134defadP0,1,1164,1653280080,U9e9f4a6c4ac64bdabc4740ce557824cd,0
31684,3119,2896,2022-05-23,202205231128,3191,3192,2a01:e34:edb9:1720:60ab:55fb:b073:e283,e83fde27ea1f4612881e7f430cd9a7e8,3250,19506,1,0,0,186,e83fde27ea1f4612881e7f430cd9a7e8P0,1,1164,1653280080,Uf13352956d9740659ef7c2f67152b522,0
31665,3119,2059,2022-05-23,202205231128,3191,3192,2603:7080:7900:4e5e:71f2:dcae:a927:aed5,875b8fdf3c0a45a08ffc9d05cf803277,3273,19798,1,0,0,1163,875b8fdf3c0a45a08ffc9d05cf803277P0,1,809,1653280110,Ud3ba048baec746f395bfc786c371b04d,0
31678,3119,2896,2022-05-23,202205231128,3191,3192,93.6.208.214,c438caf98a7b4f80b19e42cb6052e08a,3250,19505,1,0,0,186,c438caf98a7b4f80b19e42cb6052e08aP0,1,1164,1653280110,U393ddea256f243938e87560fdd5bd19c,0
31675,3119,2896,2022-05-23,202205231128,3191,3192,2a02:8440:2104:3022:0:39:542f:8f01,40090c41f2b1458db7d2e1001af9752c,3250,19505,1,0,0,186,40090c41f2b1458db7d2e1001af9752cP0,1,1164,1653280125,Uaee8e3acf4e84964ade4a107f7e9cde3,0
31675,3119,2896,2022-05-23,202205231129,3191,3192,2a01:cb00:868f:a900:798e:fdc8:9578:89df,8b98c0cbb7634b539bf1126030007f38,3250,19507,1,0,0,186,8b98c0cbb7634b539bf1126030007f38P0,1,1164,1653280148,U7835561a355148d9b43f7a16bcd8250c,0
31675,3119,2896,2022-05-23,202205231129,3191,3192,93.22.134.194,5081f7fb90e34362a0f6b8b2ff706c8c,3250,20152,1,0,0,186,5081f7fb90e34362a0f6b8b2ff706c8cP0,1,1164,1653280170,U5c947b649fc249e9a0449b337d109c24,0
31678,3119,2896,2022-05-23,202205231129,3191,3192,92.184.100.160,5cea303fcf3b4abf94f9eeaddb9a0ee2,3250,19507,1,0,0,186,5cea303fcf3b4abf94f9eeaddb9a0ee2P0,1,1164,1653280190,U9e9f4a6c4ac64bdabc4740ce557824cd,0
31664,3120,2059,2022-05-23,202205231129,3191,3205,2607:fb90:9b8e:66b2:cd05:5458:ea6f:6173,a668d1eebf4d45cf90eb9f2449258840,3273,19557,1,0,0,1163,a668d1eebf4d45cf90eb9f2449258840P0,1,809,1653280192,Ue147ea439a224e789093e3070d3b6aba,0
30946,3119,1784,2022-05-23,202205231130,3187,3188,86.69.119.177,3b6c432fdca24115894766fd3b7f9d17,3250,22782,1,2,0,581,3b6c432fdca24115894766fd3b7f9d17P2,1,781,1653280236,Ubc2d0f17bc524926bba7dbf2e04d8d65,0
29484,3118,2991,2022-05-23,202205231130,3191,3192,162.71.236.105,4f152b5b34d94af18486bb29b6914109,3273,19536,1,0,2325,0,4f152b5b34d94af18486bb29b6914109P0,0,1243,1653280259,Ub4473cf959fd4d24b30b20e295872be0,1
30178,3119,2059,2022-05-23,202205231131,3191,3192,97.84.146.157,d41d437ef2eb40fb805d821f5555979e,3273,19813,1,0,0,1163,d41d437ef2eb40fb805d821f5555979eP0,1,809,1653280303,Ueee1607833af4ad491ffd050ef39657a,0
31704,3120,2467,2022-05-23,202205231131,3191,3205,2a02:8428:83a3:4d01:7867:c6b9:e190:f6c0,c46cffec3d184ea4bd8b0ed3e86cf1db,3250,19505,1,0,0,186,c46cffec3d184ea4bd8b0ed3e86cf1dbP0,1,1164,1653280303,U2525954b67ae484c8c1d0d8eaf938e7c,0
31664,3118,2059,2022-05-23,202205231132,3191,3192,173.220.146.102,f70065faf7a24a8e83694ef48b9f9f4e,3273,19548,1,0,0,1163,f70065faf7a24a8e83694ef48b9f9f4eP0,1,809,1653280324,Udb1999dd0b5f42b38cbb09324389f678,0
31708,3119,2176,2022-05-23,202205231132,3191,3192,2a01:cb19:91c4:3600:f8dc:3af1:3a91:cafe,f8da21bba62f4f3285371b7db67450d4,3250,19507,1,0,0,233,f8da21bba62f4f3285371b7db67450d4P0,1,571,1653280324,Ud81dbd1d820e422a848dadac86ef28db,0
31678,3119,2896,2022-05-23,202205231132,3191,3192,31.35.60.27,4234dbd50e644620bd247aad69fab752,3250,19509,1,0,0,186,4234dbd50e644620bd247aad69fab752P0,1,1164,1653280325,U883f2f79ee134254924ee875cc39fc36,0
31682,3119,2896,2022-05-23,202205231132,3191,3192,2a01:cb1d:8b2c:4a00:bd8f:4068:87e1:f20,9391040dc11a4865aba25a29a6e282bf,3250,19507,1,0,0,186,9391040dc11a4865aba25a29a6e282bfP0,1,1164,1653280325,U3f88775ee88342e4b3d6eca35661c636,0
31678,3119,2896,2022-05-23,202205231133,3191,3192,77.205.18.179,3cdcb01014f145498dbb1a32d1bdf5c8,3250,19505,1,0,0,186,3cdcb01014f145498dbb1a32d1bdf5c8P0,1,1164,1653280435,U86652cd9c96a4d82bfc187bf24d09e55,0
31678,3119,2896,2022-05-23,202205231133,3191,3192,87.88.49.31,c3f67d8fbde24a39a43563b48942170c,3250,19505,1,0,0,186,c3f67d8fbde24a39a43563b48942170cP0,1,1164,1653280435,U6b510dea652042ba92e11650cbe29c95,0
31664,3119,2059,2022-05-23,202205231134,3191,3192,2601:19b:4402:6f80:b933:2ef6:577e:822d,1a8146f9cfd24220b5af7695ea09a0c5,3273,19549,1,0,0,1163,1a8146f9cfd24220b5af7695ea09a0c5P0,1,809,1653280469,Ud9a9fa7b7b564f84b4d8294407b21341,0
31682,3119,2896,2022-05-23,202205231134,3191,3192,2a01:e0a:93c:e300:6dcb:fcfe:8eee:d3e8,10ab64b0ddf0408c8bdb4f5395f77e19,3250,19506,1,0,0,186,10ab64b0ddf0408c8bdb4f5395f77e19P0,1,1164,1653280469,Ua0fb616a064b47789064853cab5b5c0c,0
31675,3119,2896,2022-05-23,202205231135,3191,3192,176.140.41.109,e390b1441e7a4e52865e59ac4e252d14,3250,19508,1,0,0,186,e390b1441e7a4e52865e59ac4e252d14P0,1,1164,1653280502,Ue4a0019fa01749feae10e2c19dab3ee1,0
31682,3119,2896,2022-05-23,202205231135,3191,3192,2a01:e34:edb9:1720:60ab:55fb:b073:e283,ae5d1e939de6453fb8b62899713ff1be,3250,19506,1,0,0,186,ae5d1e939de6453fb8b62899713ff1beP0,1,1164,1653280502,Uf13352956d9740659ef7c2f67152b522,0
