3120,202205231100,3191,3205,km,3273,19557,1,r,1,809,1653278403
3120,202205231100,3191,3205,km,3273,19557,1,r,1,857,1653278403
3120,202205231100,3191,3205,km,3273,19798,1,r,1,809,1653278403
3120,202205231100,3191,3205,km,3273,19557,1,r,1,809,1653278403
3119,202205231100,3187,3190,km,3243,19328,0,r,1,754,1653278403
3120,202205231100,3191,3205,km,3273,19798,1,r,1,809,1653278403
3120,202205231100,3191,3205,km,3273,19557,1,r,1,809,1653278403
3120,202205231100,3191,3205,km,3250,19507,1,r,1,1164,1653278403
3120,202205231100,3191,3205,km,3258,19520,1,r,1,809,1653278403
3120,202205231100,3191,3205,km,3273,19548,1,r,1,809,1653278403
3119,202205231100,3191,3192,km,3258,19571,1,r,1,809,1653278403
3119,202205231100,3191,3192,km,3244,19294,1,r,1,1242,1653278403
3120,202205231100,3191,3205,km,3273,19546,1,r,1,1243,1653278403
3120,202205231100,3191,3205,km,3273,19546,1,r,1,857,1653278403
3119,202205231100,3191,3192,km,3273,19557,1,r,1,857,1653278403
3119,202205231100,3191,3192,km,3273,19557,1,r,1,1243,1653278403
3120,202205231100,3191,3205,km,3250,19505,1,r,1,1164,1653278404
3120,202205231100,3191,3205,km,3273,19807,1,r,1,809,1653278404
3124,202205231100,3191,3192,km,3250,19506,1,r,1,571,1653278404
3120,202205231100,3191,3205,km,3258,19520,1,r,1,809,1653278404
3120,202205231100,3191,3205,km,3273,19810,1,r,1,809,1653278404
3119,202205231100,3191,3192,km,3273,19557,1,r,1,809,1653278404
3120,202205231100,3191,3205,km,3273,19816,1,r,1,809,1653278404
3120,202205231100,3191,3205,km,3273,19792,1,r,1,809,1653278404
3120,202205231100,3191,3205,km,3258,19571,1,r,1,809,1653278404
3120,202205231100,3191,3205,km,3273,19798,1,r,1,809,1653278405
3119,202205231100,3191,3192,km,3259,19517,0,r,1,1164,1653278405
3119,202205231100,3191,3205,km,3273,19807,1,r,1,857,1653278405
3119,202205231100,3191,3205,km,3273,19807,1,r,1,1243,1653278405
3120,202205231100,3191,3205,km,3273,19792,1,r,1,809,1653278405
3120,202205231100,3191,3205,km,3273,19557,1,r,1,809,1653278405
3120,202205231100,3215,3229,km,3273,19797,0,r,1,1243,1653278405
3120,202205231100,3215,3229,km,3273,19797,0,r,1,857,1653278405
3119,202205231100,3191,3192,km,3250,19506,1,r,1,1164,1653278405
3120,202205231100,3191,3205,km,3273,19798,1,r,1,1243,1653278405
3119,202205231100,3191,3192,km,3250,19504,1,r,1,1164,1653278405
3120,202205231100,3191,3205,km,3273,19798,1,r,1,857,1653278405
3120,202205231100,3191,3205,km,3250,19507,1,r,1,1164,1653278405
3120,202205231100,3191,3205,km,3273,19807,1,r,1,809,1653278405
3120,202205231100,3191,3205,km,3273,19798,1,r,1,1243,1653278405
3120,202205231100,3191,3205,km,3273,19798,1,r,1,857,1653278405
3119,202205231100,3191,3192,km,3273,19536,1,r,1,857,1653278405
3120,202205231100,3191,3205,km,3273,19337,1,r,1,1243,1653278405
3120,202205231100,3191,3205,km,3273,19557,1,r,1,809,1653278405
3120,202205231100,3191,3205,km,3273,19337,1,r,1,857,1653278406
3119,202205231100,3191,3192,km,3273,19813,1,r,1,809,1653278406
3118,202205231100,3191,3192,km,3273,19807,1,r,1,809,1653278406
3120,202205231100,3187,3189,km,3274,19822,1,r,1,781,1653278406
3120,202205231100,3191,3205,km,3273,19557,1,r,1,809,1653278406
3120,202205231100,3191,3205,km,3273,19807,1,r,1,809,1653278406
3119,202205231100,3191,3192,km,3273,19798,1,r,1,809,1653278406
3119,202205231100,3191,3192,km,3273,19807,1,r,1,809,1653278406
3119,202205231100,3191,3192,km,3273,19557,1,r,1,1243,1653278406
3119,202205231100,3187,3188,km,3250,19507,1,r,1,781,1653278406
3124,202205231100,3191,3205,km,3258,19520,1,r,1,809,1653278406
3119,202205231100,3191,3192,km,3273,19557,1,r,1,857,1653278406
3120,202205231100,3191,3205,km,3273,19548,1,r,1,809,1653278406
3120,202205231100,3191,3205,km,3273,19557,1,r,1,809,1653278406
3120,202205231100,3191,3205,km,3273,0,1,r,1,857,1653278406
3119,202205231100,3187,3189,km,3273,19549,1,r,1,809,1653278406
3120,202205231100,3191,3205,km,3273,19546,1,r,1,857,1653278406
3120,202205231100,3191,3205,km,3273,19546,1,r,1,1243,1653278406
3119,202205231100,3187,3188,km,3274,19822,1,r,1,781,1653278406
3119,202205231100,3191,3192,km,3250,19507,1,r,1,1164,1653278407
3119,202205231100,3191,3192,km,3258,19520,1,r,1,809,1653278407
3120,202205231100,3191,3205,km,3273,19817,1,r,1,809,1653278407
3120,202205231100,3191,3205,km,3273,19794,1,r,1,809,1653278407
3120,202205231100,3191,3205,km,3273,19792,1,r,1,809,1653278407
3119,202205231100,3191,3192,km,3273,19792,1,r,1,809,1653278407
3120,202205231100,3191,3205,km,3273,19810,1,r,1,809,1653278407
3120,202205231100,3191,3205,km,3258,19571,1,r,1,809,1653278407
3119,202205231100,3187,3188,km,3361,21423,0,r,1,236,1653278407
3119,202205231100,3187,3188,km,3361,21423,1,r,1,1242,1653278407
3119,202205231100,3191,3192,km,3258,19571,1,r,1,809,1653278407
3120,202205231100,3191,3205,km,3273,19816,1,r,1,809,1653278407
3120,202205231100,3191,3205,km,3273,19566,1,r,1,809,1653278407
3120,202205231100,3191,3205,km,3273,19548,1,r,1,809,1653278407
3120,202205231100,3191,3205,km,3273,19810,1,r,1,809,1653278407
3119,202205231100,3191,3192,km,3250,19506,1,r,1,1164,1653278407
3118,202205231100,3191,3192,km,3273,19557,1,r,1,809,1653278408
3120,202205231100,3191,3205,km,3273,19798,1,r,1,809,1653278408
3119,202205231100,3191,3192,km,3273,19798,1,r,1,809,1653278408
3118,202205231100,3191,3192,km,3273,19807,1,r,1,809,1653278408
3120,202205231100,3191,3205,km,3273,19566,1,r,1,809,1653278408
3119,202205231100,3191,3192,km,3250,19506,1,r,1,1164,1653278408
3120,202205231100,3191,3205,km,3273,19557,1,r,1,809,1653278408
3120,202205231100,3191,3205,km,3273,19557,1,r,1,809,1653278408
3119,202205231100,3191,3192,km,3273,19807,1,r,1,857,1653278408
3120,202205231100,3191,3205,km,3250,19506,1,r,1,1164,1653278408
3119,202205231100,3191,3192,km,3273,19813,1,r,1,809,1653278408
3119,202205231100,3187,3188,km,3250,19507,1,r,1,781,1653278408
3118,202205231100,3191,3192,km,3273,19557,1,r,1,809,1653278408
3120,202205231100,3191,3205,km,3250,19506,1,r,1,571,1653278408
3120,202205231100,3191,3205,km,3273,19557,1,r,1,857,1653278408
3119,202205231100,3191,3205,km,3273,19819,1,r,1,809,1653278408
3120,202205231100,3191,3205,km,3273,19792,1,r,1,809,1653278408
3119,202205231100,3191,3192,km,3273,19557,1,r,1,857,1653278409
3120,202205231100,3191,3205,km,3273,19807,1,r,1,809,1653278409
3119,202205231100,3191,3192,km,3273,19536,1,r,1,809,1653278409
3119,202205231100,3191,3192,km,3273,19797,1,r,1,809,1653278409
3119,202205231100,3191,3192,km,3273,19515,1,r,1,857,1653278409
3119,202205231100,3191,3192,km,3273,19515,1,r,1,1243,1653278409
3119,202205231100,3191,3205,km,3273,19557,1,r,1,857,1653278409
3120,202205231100,3191,3205,km,3273,19548,1,r,1,809,1653278409
3120,202205231100,3191,3205,km,3273,19557,1,r,1,809,1653278409
3120,202205231100,3191,3205,km,3273,19557,1,r,1,857,1653278409
3120,202205231100,3191,3205,km,3273,19557,1,r,1,1243,1653278409
3119,202205231100,3191,3192,km,3273,19807,1,r,1,1243,1653278409
3119,202205231100,3191,3192,km,3273,19807,1,r,1,857,1653278409
3119,202205231100,3191,3205,km,3273,19557,1,r,1,1243,1653278409
3119,202205231100,3191,3192,km,3273,19796,1,r,1,809,1653278409
3119,202205231100,3191,3192,km,3273,19795,1,r,1,857,1653278409
3119,202205231100,3191,3192,km,3273,19795,1,r,1,1243,1653278409
3120,202205231100,3191,3205,km,3250,19506,1,r,1,1164,1653278409
3124,202205231100,3187,3188,km,3250,19507,1,r,1,781,1653278410
3119,202205231100,3191,3192,km,3250,19509,1,r,1,571,1653278410
3119,202205231100,3191,3192,km,3258,19520,1,r,1,809,1653278410
3119,202205231100,3191,3192,km,3250,19506,1,r,1,571,1653278410
3118,202205231100,3191,3192,km,3273,19515,1,r,1,857,1653278410
3118,202205231100,3191,3192,km,3273,19515,1,r,1,1243,1653278410
3124,202205231100,3187,3188,km,3250,19509,1,r,1,781,1653278410
3120,202205231100,3191,3205,km,3258,19571,1,r,1,809,1653278410
3118,202205231100,3191,3192,km,3273,19807,1,r,1,809,1653278410
3120,202205231100,3191,3205,km,3273,19548,1,r,1,809,1653278410
3120,202205231100,3191,3205,km,3273,19792,1,r,1,809,1653278410
3119,202205231100,3191,3192,km,3250,19506,1,r,1,1164,1653278410
3119,202205231100,3191,3192,km,3273,19807,1,r,1,809,1653278410
3120,202205231100,3191,3205,km,3273,19816,1,r,1,809,1653278410
3120,202205231100,3191,3205,km,3258,19571,1,r,1,809,1653278410
3120,202205231100,3191,3205,km,3258,19520,1,r,1,809,1653278410
3119,202205231100,3191,3192,km,3273,19807,1,r,1,857,1653278410
3119,202205231100,3191,3192,km,3273,19807,1,r,1,809,1653278410
3119,202205231100,3191,3192,km,3250,19505,1,r,1,571,1653278410
3119,202205231100,3191,3192,km,3273,19798,1,r,1,809,1653278410
3119,202205231100,3191,3192,km,3273,19807,1,r,1,857,1653278410
3119,202205231100,3191,3192,km,3273,19807,1,r,1,1243,1653278410
3119,202205231100,3191,3192,km,3250,19505,1,r,1,571,1653278410
3119,202205231100,3191,3192,km,3273,19820,1,r,1,857,1653278411
3119,202205231100,3191,3192,km,3273,19807,1,r,1,857,1653278411
3119,202205231100,3191,3192,km,3273,19557,1,r,1,857,1653278411
3119,202205231100,3191,3192,km,3273,19557,1,r,1,1243,1653278411
3119,202205231100,3191,3192,km,3273,19337,1,r,1,809,1653278411
3118,202205231100,3191,3192,km,3273,19536,1,r,1,809,1653278411
3119,202205231100,3191,3192,km,3273,19813,1,r,1,809,1653278411
3120,202205231100,3191,3205,km,3273,19566,1,r,1,809,1653278411
3119,202205231100,3191,3192,km,3250,19506,1,r,1,571,1653278411
3120,202205231100,3191,3205,km,3273,19817,1,r,1,809,1653278411
3120,202205231100,3191,3205,km,3258,19520,1,r,1,809,1653278411
3119,202205231100,3191,3192,km,3250,19506,1,r,1,571,1653278411
3119,202205231100,3191,3192,km,3250,19507,1,r,1,571,1653278411
3119,202205231100,3191,3192,km,3250,19505,1,r,1,571,1653278411
3120,202205231100,3191,3205,km,3250,19506,1,r,1,1164,1653278411
3119,202205231100,3191,3192,km,3273,19557,1,r,1,857,1653278411
3119,202205231100,3191,3192,km,3273,19557,1,r,1,1243,1653278411
3120,202205231100,3191,3205,km,3273,19546,1,r,1,857,1653278411
3120,202205231100,3191,3205,km,3250,19506,1,r,1,571,1653278411
3120,202205231100,3191,3205,km,3273,19794,1,r,1,809,1653278412
3120,202205231100,3191,3205,km,3273,19810,1,r,1,809,1653278412
3120,202205231100,3191,3205,km,3250,22782,1,r,1,571,1653278412
3119,202205231100,3187,3188,km,3250,19507,1,r,1,781,1653278412
3124,202205231100,3187,3188,km,3250,19507,1,r,1,781,1653278412
3119,202205231100,3191,3192,km,3273,19337,1,r,1,857,1653278412
3120,202205231100,3191,3205,km,3273,19546,1,r,1,1243,1653278412
3119,202205231100,3191,3192,km,3273,19804,1,r,1,857,1653278412
3119,202205231100,3191,3192,km,3273,19804,1,r,1,1243,1653278412
3119,202205231100,3191,3192,km,3273,19548,1,r,1,809,1653278412
3118,202205231100,3191,3192,km,3273,19807,1,r,1,809,1653278412
3119,202205231100,3187,3188,km,3250,19505,1,r,1,781,1653278412
3120,202205231100,3187,3189,km,3250,19507,1,r,1,781,1653278412
3120,202205231100,3191,3205,km,3273,19792,1,r,1,809,1653278412
3120,202205231100,3191,3205,km,3273,19557,1,r,1,809,1653278412
3120,202205231100,3191,3205,km,3273,19548,1,r,1,809,1653278412
3118,202205231100,3191,3192,km,3273,19557,1,r,1,857,1653278412
3118,202205231100,3191,3192,km,3273,19557,1,r,1,1243,1653278412
3119,202205231100,3191,3192,km,3250,19507,1,r,1,571,1653278412
3119,202205231100,3191,3192,km,3273,19557,1,r,1,809,1653278412
3120,202205231100,3191,3205,km,3273,19810,1,r,1,809,1653278412
3119,202205231100,3187,3188,km,3274,19822,1,r,1,781,1653278412
3120,202205231100,3191,3205,km,3258,19571,1,r,1,809,1653278412
3119,202205231100,3191,3192,km,3250,19507,1,r,1,571,1653278412
3119,202205231100,3191,3192,km,3273,19557,1,r,1,809,1653278413
3124,202205231100,3191,3205,km,3273,19536,1,r,1,809,1653278413
3119,202205231100,3191,3192,km,3273,19566,1,r,1,857,1653278413
3119,202205231100,3191,3192,km,3273,19807,1,r,1,857,1653278413
3119,202205231100,3191,3192,km,3273,19536,1,r,1,809,1653278413
3119,202205231100,3191,3192,km,3273,19813,1,r,1,809,1653278413
3119,202205231100,3191,3192,km,3258,19571,1,r,1,809,1653278413
3120,202205231100,3191,3205,km,3273,19557,1,r,1,857,1653278413
3119,202205231100,3191,3192,km,3273,19557,1,r,1,1243,1653278413
3119,202205231100,3191,3192,km,3273,19557,1,r,1,857,1653278413
3120,202205231100,3191,3205,km,3273,19818,1,r,1,809,1653278413
3120,202205231100,3191,3205,km,3250,19506,1,r,1,1164,1653278413
3120,202205231100,3191,3205,km,3273,19557,1,r,1,1243,1653278413
3119,202205231100,3187,3188,km,3273,19557,1,r,1,809,1653278414
3119,202205231100,3191,3192,km,3273,19548,1,r,1,1243,1653278414
3119,202205231100,3191,3192,km,3273,19548,1,r,1,857,1653278414
3119,202205231100,3191,3192,km,3273,19792,1,r,1,809,1653278414
3120,202205231100,3191,3205,km,3273,19794,1,r,1,809,1653278414
3120,202205231100,3191,3205,km,3273,19566,1,r,1,809,1653278414
3120,202205231100,3191,3205,km,3273,19557,1,r,1,809,1653278414
3120,202205231100,3191,3205,km,3273,19792,1,r,1,809,1653278414
3118,202205231100,3191,3192,km,3273,19807,1,r,1,857,1653278414
3119,202205231100,3191,3192,km,3273,19807,1,r,1,1243,1653278414
3118,202205231100,3191,3192,km,3273,19807,1,r,1,1243,1653278414
3119,202205231100,3191,3192,km,3273,19807,1,r,1,857,1653278414
3120,202205231100,3191,3205,km,3273,19566,1,r,1,857,1653278414
3119,202205231100,3187,3188,km,3274,19822,1,r,1,781,1653278414
3120,202205231100,3191,3205,km,3273,19816,1,r,1,809,1653278414
3120,202205231100,3191,3205,km,3258,19520,1,r,1,809,1653278414
3120,202205231100,3191,3205,km,3273,19817,1,r,1,809,1653278415
3120,202205231100,3191,3205,km,3273,19548,1,r,1,1243,1653278415
3120,202205231100,3191,3205,km,3273,19548,1,r,1,857,1653278415
3120,202205231100,3191,3205,km,3273,19548,1,r,1,809,1653278415
3120,202205231100,3191,3205,km,3273,19807,1,r,1,1243,1653278415
3120,202205231100,3191,3205,km,3273,19807,1,r,1,857,1653278415
3120,202205231100,3191,3205,km,3273,19807,1,r,1,809,1653278415
3120,202205231100,3191,3205,km,3273,19817,1,r,1,809,1653278415
3119,202205231100,3191,3192,km,3273,19337,1,r,1,809,1653278415
3120,202205231100,3191,3205,km,3258,19571,1,r,1,809,1653278415
3120,202205231100,3191,3205,km,3258,19571,1,r,1,809,1653278415
3119,202205231100,3191,3192,km,3273,19813,1,r,1,809,1653278415
3119,202205231100,3191,3205,km,3273,19819,1,r,1,809,1653278415
3120,202205231100,3191,3205,km,3273,19834,1,r,1,809,1653278416
3120,202205231100,3191,3205,km,3273,19557,1,r,1,857,1653278416
3120,202205231100,3191,3205,km,3273,19792,1,r,1,809,1653278416
3119,202205231100,3191,3192,km,3273,19807,1,r,1,857,1653278416
3119,202205231100,3191,3192,km,3273,19807,1,r,1,1243,1653278416
3119,202205231100,3191,3192,km,3273,19816,1,r,1,809,1653278416
3120,202205231100,3191,3205,km,3273,19807,1,r,1,809,1653278416
3119,202205231100,3187,3189,km,3399,22798,0,r,1,781,1653278416
3119,202205231100,3191,3192,km,3273,19557,1,r,1,809,1653278416
3120,202205231100,3191,3205,km,3273,19546,1,r,1,1243,1653278416
3120,202205231100,3191,3205,km,3273,19546,1,r,1,857,1653278416
3118,202205231100,3191,3192,km,3273,19807,1,r,1,809,1653278416
3119,202205231100,3191,3192,km,3273,19557,1,r,1,857,1653278416
3120,202205231100,3215,3229,km,3273,19810,0,r,1,809,1653278416
3118,202205231100,3191,3192,km,3273,19807,1,r,1,809,1653278416
3118,202205231100,3187,3190,km,3250,19507,1,r,1,781,1653278416
3120,202205231100,3191,3205,km,3273,19810,1,r,1,809,1653278416
3118,202205231100,3191,3192,km,3250,19506,1,r,1,571,1653278416
3119,202205231100,3191,3192,km,3273,19807,1,r,1,857,1653278416
3120,202205231100,3191,3205,km,3273,19548,1,r,1,809,1653278416
3119,202205231100,3191,3192,km,3273,19536,1,r,1,809,1653278416
3120,202205231100,3191,3205,km,3273,19566,1,r,1,809,1653278416
3119,202205231100,3187,3188,km,3361,21423,0,r,1,236,1653278416
3119,202205231100,3191,3192,km,3273,19807,1,r,1,809,1653278416
3119,202205231100,3187,3188,km,3361,21423,1,r,1,1242,1653278416
3120,202205231100,3191,3205,km,3273,19557,1,r,1,809,1653278416
3119,202205231100,3191,3192,km,3273,19557,1,r,1,809,1653278417
3120,202205231100,3191,3205,km,3273,19557,1,r,1,1243,1653278417
3120,202205231100,3191,3205,km,3273,19557,1,r,1,857,1653278417
3119,202205231100,3187,3188,km,3250,19506,1,r,1,781,1653278417
3120,202205231100,3191,3205,km,3273,19816,1,r,1,809,1653278417
3120,202205231100,3191,3205,km,3273,19557,1,r,1,809,1653278417
3120,202205231100,3191,3205,km,3258,19520,1,r,1,809,1653278417
3118,202205231100,3191,3192,km,3273,19536,1,r,1,809,1653278417
3118,202205231100,3191,3192,km,3273,19548,1,r,1,857,1653278417
3119,202205231100,3191,3205,km,3273,19790,1,r,1,857,1653278417
3119,202205231100,3191,3205,km,3273,19790,1,r,1,1243,1653278417
3118,202205231100,3191,3192,km,3273,19548,1,r,1,1243,1653278417
3120,202205231100,3191,3205,km,3273,19548,1,r,1,809,1653278417
3120,202205231100,3191,3205,km,3250,20151,1,r,1,571,1653278417
3120,202205231100,3191,3205,km,3273,19794,1,r,1,809,1653278417
3119,202205231100,3191,3192,km,3273,19807,1,r,1,857,1653278417
3120,202205231100,3191,3205,km,3250,19506,1,r,1,1164,1653278417
3119,202205231100,3191,3192,km,3273,19807,1,r,1,809,1653278417
3120,202205231100,3191,3205,km,3273,19337,1,r,1,857,1653278417
3120,202205231100,3191,3205,km,3273,19337,1,r,1,1243,1653278417
3120,202205231100,3191,3205,km,3273,19557,1,r,1,857,1653278418
3119,202205231100,3191,3192,km,3273,19813,1,r,1,809,1653278418
3120,202205231100,3191,3205,km,3273,19818,1,r,1,809,1653278418
3120,202205231100,3191,3205,km,3273,19536,1,r,1,809,1653278418
3120,202205231100,3191,3205,km,3273,19792,1,r,1,809,1653278418
3120,202205231100,3191,3205,km,3258,19571,1,r,1,809,1653278418
3120,202205231100,3191,3205,km,3273,19566,1,r,1,809,1653278418
3120,202205231100,3191,3205,km,3273,19566,1,r,1,857,1653278418
3119,202205231100,3191,3192,km,3273,19821,1,r,1,857,1653278418
3119,202205231100,3191,3192,km,3273,19821,1,r,1,1243,1653278418
3119,202205231100,3191,3192,km,3273,19798,1,r,1,809,1653278418
3119,202205231100,3187,3188,km,3250,19505,1,r,1,781,1653278418
3120,202205231100,3191,3205,km,3273,19566,1,r,1,809,1653278418
3120,202205231100,3191,3205,km,3250,19505,1,r,1,1164,1653278419
3120,202205231100,3191,3205,km,3273,19337,1,r,1,857,1653278419
3119,202205231100,3191,3205,km,3273,19557,1,r,1,1243,1653278419
3120,202205231100,3191,3205,km,3250,19507,1,r,1,571,1653278419
3119,202205231100,3191,3205,km,3273,19557,1,r,1,857,1653278419
3120,202205231100,3191,3205,km,3273,19337,1,r,1,1243,1653278419
3120,202205231100,3191,3205,km,3250,19506,1,r,1,1164,1653278419
3120,202205231100,3191,3205,km,3273,19790,1,r,1,857,1653278419
3120,202205231100,3191,3205,km,3273,19810,1,r,1,809,1653278419
3120,202205231100,3191,3205,km,3273,19790,1,r,1,1243,1653278419
3120,202205231100,3191,3205,km,3273,19566,1,r,1,857,1653278419
3119,202205231100,3187,3188,km,3245,19306,0,r,1,754,1653278419
3120,202205231100,3191,3205,km,3273,19557,1,r,1,809,1653278419
3120,202205231100,3191,3205,km,3258,19520,1,r,1,809,1653278419
3120,202205231100,3191,3205,km,3273,19807,1,r,1,809,1653278419
3120,202205231100,3191,3205,km,3273,19337,1,r,1,809,1653278420
3120,202205231100,3191,3205,km,3273,19557,1,r,1,857,1653278420
3120,202205231100,3191,3205,km,3273,19804,1,r,1,809,1653278420
3120,202205231100,3191,3205,km,3273,19548,1,r,1,809,1653278420
3119,202205231100,3187,3188,km,3250,19506,1,r,1,781,1653278420
3119,202205231100,3191,3192,km,3273,19807,1,r,1,809,1653278420
3120,202205231100,3191,3205,km,3273,19792,1,r,1,809,1653278420
3119,202205231100,3191,3192,km,3250,19506,1,r,1,1164,1653278420
3120,202205231100,3191,3205,km,3273,19807,1,r,1,809,1653278420
3118,202205231100,3191,3192,km,3273,19548,1,r,1,1243,1653278420
3118,202205231100,3191,3192,km,3273,19548,1,r,1,857,1653278420
3119,202205231100,3191,3192,km,3273,19807,1,r,1,857,1653278420
3119,202205231100,3191,3192,km,3273,19807,1,r,1,1243,1653278420
3120,202205231100,3191,3205,km,3273,19798,1,r,1,857,1653278421
3119,202205231100,3191,3192,km,3273,19807,1,r,1,857,1653278421
3119,202205231100,3187,3188,km,3399,22798,0,r,1,781,1653278421
3120,202205231100,3191,3205,km,3273,19566,1,r,1,809,1653278421
3119,202205231100,3191,3192,km,3250,19507,1,r,1,571,1653278421
3120,202205231100,3191,3205,km,3258,19571,1,r,1,809,1653278421
3119,202205231100,3191,3192,km,3273,19536,1,r,1,809,1653278421
3120,202205231100,3191,3205,km,3273,19566,1,r,1,809,1653278421
3120,202205231100,3191,3205,km,3273,19817,1,r,1,809,1653278421
3119,202205231100,3191,3205,km,3273,19819,1,r,1,809,1653278421
3120,202205231100,3191,3205,km,3273,19818,1,r,1,809,1653278421
3119,202205231100,3191,3192,km,3273,19557,1,r,1,809,1653278421
3119,202205231100,3187,3189,km,3249,0,0,r,1,781,1653278421
3119,202205231100,3187,3189,km,3273,19549,1,r,1,809,1653278421
3119,202205231100,3191,3192,km,3258,19520,1,r,1,809,1653278421
3119,202205231100,3191,3192,km,3273,19557,1,r,1,809,1653278421
3120,202205231100,3191,3205,km,3273,19337,1,r,1,857,1653278421
3120,202205231100,3191,3205,km,3273,19792,1,r,1,809,1653278422
3120,202205231100,3191,3205,km,3273,19557,1,r,1,809,1653278422
3120,202205231100,3191,3205,km,3273,19557,1,r,1,809,1653278422
3120,202205231100,3191,3205,km,3273,19536,1,r,1,809,1653278422
3119,202205231100,3191,3192,km,3273,19798,1,r,1,809,1653278422
3120,202205231100,3191,3205,km,3273,19557,1,r,1,809,1653278422
3120,202205231100,3191,3205,km,3273,19816,1,r,1,809,1653278422
3119,202205231100,3191,3192,km,3250,19507,1,r,1,1164,1653278423
3119,202205231100,3191,3192,km,3273,20346,1,r,1,1243,1653278423
3120,202205231100,3191,3205,km,3273,0,1,r,1,857,1653278423
3120,202205231100,3191,3205,km,3273,19566,1,r,1,809,1653278423
3119,202205231100,3191,3192,km,3273,20346,1,r,1,857,1653278423
3124,202205231100,3191,3205,km,3273,19536,1,r,1,809,1653278423
3120,202205231100,3191,3205,km,3273,19804,1,r,1,809,1653278423
3119,202205231100,3191,3192,km,3273,19536,1,r,1,809,1653278424
3120,202205231100,3191,3205,km,3273,19566,1,r,1,809,1653278424
3119,202205231100,3191,3192,km,3273,19557,1,r,1,809,1653278424
3120,202205231100,3191,3205,km,3250,19506,1,r,1,1164,1653278424
3120,202205231100,3191,3205,km,3250,19505,1,r,1,1164,1653278424
3119,202205231100,3191,3192,km,3273,19536,1,r,1,809,1653278424
3120,202205231100,3191,3205,km,3273,19792,1,r,1,809,1653278424
3119,202205231100,3191,3192,km,3273,19536,1,r,1,1243,1653278424
3119,202205231100,3191,3192,km,3273,19536,1,r,1,857,1653278424
